compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	classes	pathways	source	rt_space	tags
glyceraldehyde-3-phosphate	LXJXRIRHZLFYRP-VKHMYHEASA-N	[M-H]-	168.9907486	15.59639372	15.09639372	16.09639372	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_NEG_MS2_RefStd-MixB-100_MixB-100_1_Rg70to1050-CE102040norm-100ugml-S1_Run195.h5	HF_Aug2019	
5-aminoimidazole-4-carboxamide-1-beta-ribofuranosyl 5'-monophosphoric acid	NOTGFIUVDGNKRI-UUOKFMHZSA-N	[M-H]-	337.05547	15.67204783	14.92204783	16.42204783	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03E05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice with thick tail 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03E05 2. MZRT: m/z-rt manually verified 3. PEAK: nice with thick tail 4. SPECTRUM: perfect msms				HF_Aug2019	
leucovorin calcium	VVIAGPKUTFNRDU-ABLWVSNPSA-N	[M-H]-	472.1586201	15.69495683	15.19495683	16.19495683	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_27_MS-P3-C8_1_Rg70to1050-CE102040norm--S1_Run148.h5	HF_Aug2019	
2'-deoxycytidine 5'-monophosphoric acid	NCMVOABPESMRCP-SHYZEUOFSA-N	[M-H]-	306.04966	15.69779347	14.94779347	16.44779347	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: r shoulder 4. SPECTRUM: NIST has binning issue but is perfect match; STANDARD ANNOTATION: 1. SOURCE: IROA01F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: r shoulder 4. SPECTRUM: NIST has binning issue but is perfect match				HF_Aug2019	
folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N	[M-H]-	440.1324	15.80287008	15.05287008	16.55287008	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
alpha-aminoadipic acid	OYIFNHCXNCRBQI-BYPYZUCNSA-N	[M-H]-	160.06153	15.86770045	15.11770045	16.61770045	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02A02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: moce 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02A02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N	[M-H]-	146.04588	15.93538957	15.18538957	16.68538957	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01C01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice, right shoulder; also there is a low intensity pk in background, possibly prone to carryover 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
ophthalmic acid	JCMUOFQHZLPHQP-BQBZGAKWSA-N	[M-H]-	288.12011	15.96398618	15.21398618	16.71398618	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04F01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04F01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
3'-cmp	IERHLVCPSMICTF-XVFCMESISA-N	[M-H]-	322.04457	16.0121422	15.2621422	16.7621422	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: tailing w r shoulder pk 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: tailing w r shoulder pk 4. SPECTRUM: none				HF_Aug2019	
thymidine-5'-diphospho-alpha-glucose	YSYKRGRSMLTJNL-URARBOGNSA-N	[M-H]-	563.06848	16.02079656	15.27079656	16.77079656	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02G09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but narrow pk 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02G09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but narrow pk 4. SPECTRUM: none				HF_Aug2019	
glutathione	RWSXRVCMGQZWBV-WDSKDSINSA-N	[M-H]-	306.07653	16.02615564	15.27615564	16.77615564	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03H09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms, binning issue with nist; STANDARD ANNOTATION: 1. SOURCE: IROA03H09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: perfect match to nist				HF_Aug2019	
udp-glucose	HSCJRCZFDFQWRP-JZMIEXBBSA-N	[M-H]-	565.0477446	16.0483577	15.5483577	16.5483577	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250321_JGI_KG_510479_Brassica_final-set2_EXP120B_HILICZ_USHXG01827/20250321_JGI_KG_510479_Brassica_final-set2_EXP120B_HILICZ_USHXG01827_NEG_MS2_RefStd-12-10ugmL_UDP-Glucose_2_Rg70to1050-CE205060norm-10ugmL-S1_Run475.h5	HF_Aug2019	
glucose-6-phosphate	VFRROHXSMXFLSN-SLPGGIOYSA-N	[M-H]-	259.0224426	16.11071307	15.61071307	16.61071307	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_NEG_MS2_RefStd-MixA-100_MixA-100_1_Rg70to1050-CE102040norm-100ugml-S1_Run141.h5	HF_Aug2019	
fructose 6-phosphoric acid	BGWGXPAPYGQALX-VRPWFDPXSA-N	[M-H]-	259.02244	16.12118691	15.37118691	16.87118691	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03C07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03C07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect match to nist				HF_Aug2019	
aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N	[M-H]-	132.03023	16.13036002	15.38036002	16.88036002	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01F05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: right shoulder 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
nad	BAWFJGJZGIEFAR-NNYOXOHSSA-N	[M-H]-	662.1018458	16.15893061	15.65893061	16.65893061	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_NEG_MS2_RefStd-19_NAD-100ugml_1_Rg70to1050-CE205060norm-100ugml-S1_Run237.h5	HF_Aug2019	
2'-deoxyguanosine 5'-monophosphoric acid	LTFMZDNNPPEQNG-KVQBGUIXSA-N	[M-H]-	346.05581	16.19226247	15.44226247	16.94226247	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02H05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
alpha-glucose 1-phosphoric acid	HXXFSFRBOHSIMQ-VFUOTHLCSA-N	[M-H]-	259.02244	16.22668178	15.47668178	16.97668178	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04H02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04H02 2. MZRT: m/z-rt manually verified 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect msms				HF_Aug2019	
3-methylcrotonyl-coa	BXIPALATIYNHJN-TVCSPYKZSA-N	[M-2H]2-	423.57126	16.25157538	15.50157538	17.00157538	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird dropout on tail 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird dropout on tail 4. SPECTRUM: none				HF_Aug2019	
guanosine 5'-monophosphoric acid	RQFCJASXJCIDSX-UUOKFMHZSA-N	[M-H]-	362.05072	16.27245606	15.52245606	17.02245606	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03G07 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03G07 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
homocystine	ZTVZLYBCZNMWCF-UHFFFAOYSA-N	[M-H]-	267.04787	16.27677887	15.52677887	17.02677887	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but only adduct 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but only adduct 4. SPECTRUM: none				HF_Aug2019	
3-methylcrotonyl-coa	BXIPALATIYNHJN-TVCSPYKZSA-N	[M-H]-	848.1498	16.28518004	15.53518004	17.03518004	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F07 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird dropout on tail 4. SPECTRUM: none				HF_Aug2019	
nad+	BAWFJGJZGIEFAR-NNYOXOHSSA-O	[M-2H]-	662.10185	16.32032407	15.57032407	17.07032407	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01A01 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01A01 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
uridine 5'-diphospho-n-acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N	[M-H]-	606.07429	16.33990958	15.58990958	17.08990958	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03F03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03F03 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
n-amidino-aspartic acid	VVHOUVWJCQOYGG-REOHCLBHSA-N	[M-H]-	174.05203	16.34797901	15.59797901	17.09797901	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04E01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: extra frags in metatlas refs; STANDARD ANNOTATION: 1. SOURCE: IROA04E01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
uridine 5'-diphospho-n-acetylgalactosamine	LFTYTUAZOPRMMI-FTFHWYEPSA-N	[M-H]-	606.07429	16.37775267	15.62775267	17.12775267	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03E06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice, coeluting URIDINE 5'-DIPHOSPHO-N-ACETYLGALACTOSAMINE w/ URIDINE 5'-DIPHOSPHO-N-ACETYLGLUCOSAMINE 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03E06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice, coeluting URIDINE 5'-DIPHOSPHO-N-ACETYLGALACTOSAMINE w/ URIDINE 5'-DIPHOSPHO-N-ACETYLGLUCOSAMINE 4. SPECTRUM: perfect msms				HF_Aug2019	
xanthosine 5'-monophosphoric acid	DCTLYFZHFGENCW-UUOKFMHZSA-N	[M-H]-	363.03474	16.47451825	15.72451825	17.22451825	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03D07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect match to mona; STANDARD ANNOTATION: 1. SOURCE: IROA03D07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect match to mona				HF_Aug2019	
fumaric acid	VZCYOOQTPOCHFL-OWOJBTEDSA-N	[M-H]-	115.00368	16.50733741	15.75733741	17.25733741	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05G04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA05G04 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: perfect msms				HF_Aug2019	
adenosine 5'-diphosphoribose	SRNWOUGRCWSEMX-KEOHHSTQSA-N	[M-H]-	558.0644	16.54540322	15.79540322	17.29540322	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04E06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity, but in both polarities 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04E06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: low intensity, but in both polarities 4. SPECTRUM: none				HF_Aug2019	
alpha-galactose 1-phosphoric acid	HXXFSFRBOHSIMQ-FPRJBGLDSA-N	[M-H]-	259.02244	16.54930298	15.79930298	17.29930298	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03B07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: broad, split at top 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03B07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: broad, split at top 4. SPECTRUM: none				HF_Aug2019	
nicotinamide hypoxanthine dinucleotide	DGVSIBCCYUVRNA-NNYOXOHSSA-O	[M-H]-	664.09314	16.58014088	15.83014088	17.33014088	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02H06 2. MZRT: m/z-rt manually verified 3. PEAK: very narrow, low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
uridine 5'-diphosphogalactose	HSCJRCZFDFQWRP-WBRQRZOHSA-N	[M-H]-	565.04774	16.60424826	15.85424826	17.35424826	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03C12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03C12 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
adenosine-5'-diphosphoglucose	WFPZSXYXPSUOPY-ROYWQJLOSA-N	[M-H]-	588.07496	16.60844879	15.85844879	17.35844879	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03C06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: double peak 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03C06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: double peak 4. SPECTRUM: perfect msms				HF_Aug2019	
acetyl coa	ZSLZBFCDCINBPY-ZSJPKINUSA-N	[M-H]-	808.1184976	16.66386468	16.16386468	17.16386468	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250502_JGI_RH_509790_LCB70-Lac13C_final-Set1_EXP120B_HILICZ_USHXG01827/20250502_JGI_RH_509790_LCB70-Lac13C_final-Set1_EXP120B_HILICZ_USHXG01827_NEG_MS2_RefStd-6_acetylCoA_1_Rg70to1050-CE102040norm-10ugml-S1_Run245.h5	HF_Aug2019	
stachyose	UQZIYBXSHAGNOE-XNSRJBNMSA-N	[M-H]-	665.21458	16.69767695	15.94767695	17.44767695	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04G01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA04G01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
2,3-diaminopropionic acid	PECYZEOJVXMISF-REOHCLBHSA-N	[M-H]-	103.0513	16.7157976	15.9657976	17.4657976	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04F02 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04F02 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
glucose 6-phosphoric acid	NBSCHQHZLSJFNQ-GASJEMHNSA-N	[M-H]-	259.02244	16.74916201	15.99916201	17.49916201	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01H12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: ok but broad 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01H12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: ok but broad 4. SPECTRUM: none				HF_Aug2019	
l-canavanine	FSBIGDSBMBYOPN-VKHMYHEASA-N	[M-H]-	175.08366	16.81561834	16.06561834	17.56561834	20	negative	none				HF_Aug2019	
ethanolamine phosphoric acid	SUHOOTKUPISOBE-UHFFFAOYSA-N	[M-H]-	140.01182	16.822676	16.072676	17.572676	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03C02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice but broad, tailing 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03C02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice but broad, tailing 4. SPECTRUM: none				HF_Aug2019	
(2-aminoethyl)phosphonic acid	QQVDJLLNRSOCEL-UHFFFAOYSA-N	[M-H]-	124.0169	16.82725679	16.07725679	17.57725679	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B08 2. MZRT: m/z-rt manually verified 3. PEAK: weird shape 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird shape 4. SPECTRUM: none				HF_Aug2019	
cytidine 5'-diphosphocholine	RZZPDXZPRHQOCG-OJAKKHQRSA-O	[M-2H]-	487.10005	16.85590606	16.10590606	17.60590606	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02E01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02E01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
cystathionine	ILRYLPWNYFXEMH-WHFBIAKZSA-N	[M-H]-	221.06015	16.87270793	16.12270793	17.62270793	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02E06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02E06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N	[M-H]-	239.01657	16.90430834	16.15430834	17.65430834	20	negative	STANDARD ANNOTATION: 1. SOURCE: NMLC0404 2. MZRT: m/z-rt manually verified; MSMS confirmed by: mona_score, mona_num_matches 3. PEAK: nice 4. SPECTRUM: perfect; STANDARD ANNOTATION: 1. SOURCE: NMLC0404 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: perfect				HF_Aug2019	
2,6-diaminoheptanedioic acid	GMKMEZVLHJARHF-WHFBIAKZSA-N	[M-H]-	189.08808	16.92193976	16.17193976	17.67193976	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
mannose 6-phosphoric acid	NBSCHQHZLSJFNQ-QTVWNMPRSA-N	[M-H]-	259.02244	16.92275058	16.17275058	17.67275058	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03B11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: broad, fronting 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03B11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: broad, fronting 4. SPECTRUM: none				HF_Aug2019	
anserine	MYYIAHXIVFADCU-QMMMGPOBSA-N	[M-H]-	239.11496	16.92765008	16.17765008	17.67765008	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04E09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04E09 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
carnosine	CQOVPNPJLQNMDC-ZETCQYMHSA-N	[M-H]-	225.09931	16.93707553	16.18707553	17.68707553	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01E10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: NIST has low calc'ed score due to binning issue but is perfect match; STANDARD ANNOTATION: 1. SOURCE: IROA01E10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N	[M-H]-	173.1044	16.93991539	16.18991539	17.68991539	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02E12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
tartaric acid	FEWJPZIEWOKRBE-LWMBPPNESA-N	[M-H]-	149.00916	16.97234164	16.22234164	17.72234164	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02A06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: ok, split (gradient issue) 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02A06 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
uridine 5'-diphosphoric acid	XCCTYIAWTASOJW-XVFCMESISA-N	[M-H]-	402.99492	16.98745838	16.23745838	17.73745838	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: nice but split tail due to gradient 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but split tail due to gradient 4. SPECTRUM: binning issues for matching ions but also many mismatched ions				HF_Aug2019	
guanosine 5'-diphosphoglucose	MVMSCBBUIHUTGJ-IKVBDKFJSA-N	[M-H]-	604.06988	16.99059529	16.24059529	17.74059529	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03B06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: narrow, few data points 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03B06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: narrow, few data points 4. SPECTRUM: none				HF_Aug2019	
isocitric acid	ODBLHEXUDAPZAU-UHFFFAOYSA-N	[M-H]-	191.01973	16.99696286	16.24696286	17.74696286	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01H01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: split peak, fronting 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01H01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: split peak, fronting 4. SPECTRUM: none				HF_Aug2019	
lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N	[M-H]-	145.09825	17.01238259	16.26238259	17.76238259	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01G01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
