label	compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	classes	pathways	source	rt_space	tags
fructose 6-phosphoric acid	fructose 6-phosphoric acid	BGWGXPAPYGQALX-VRPWFDPXSA-N	[M+Na]+	283.01894	16.16613211	15.41613211	16.91613211	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03C07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect match to nist; STANDARD ANNOTATION: 1. SOURCE: IROA03C07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect match to nist				HF_Aug2019	
3-methylcrotonyl-coa	3-methylcrotonyl-coa	BXIPALATIYNHJN-TVCSPYKZSA-N	[M+H]+	850.16435	16.22855138	15.47855138	16.97855138	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02F07 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird dropout on tail 4. SPECTRUM: none				HF_Aug2019	
2'-deoxyguanosine 5'-monophosphoric acid	2'-deoxyguanosine 5'-monophosphoric acid	LTFMZDNNPPEQNG-KVQBGUIXSA-N	[M+H]+	348.07036	16.25277536	15.50277536	17.00277536	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02H05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
alpha-glucose 1-phosphoric acid	alpha-glucose 1-phosphoric acid	HXXFSFRBOHSIMQ-VFUOTHLCSA-N	[M+Na]+	283.01894	16.25374527	15.50374527	17.00374527	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04H02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04H02 2. MZRT: m/z-rt manually verified 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect msms				HF_Aug2019	
guanosine 5'-monophosphoric acid	guanosine 5'-monophosphoric acid	RQFCJASXJCIDSX-UUOKFMHZSA-N	[M+H]+	364.06528	16.2946207	15.5446207	17.0446207	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03G07 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03G07 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
NAD+	NAD+	BAWFJGJZGIEFAR-NNYOXOHSSA-O	[M]+	664.1164	16.30610689	15.55610689	17.05610689	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: narrow, low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01A01 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
uridine 5'-diphospho-N-acetylglucosamine	uridine 5'-diphospho-N-acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N	[M+H]+	608.08885	16.32961278	15.57961278	17.07961278	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03F03 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03F03 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
N-amidino-aspartic acid	N-amidino-aspartic acid	VVHOUVWJCQOYGG-REOHCLBHSA-N	[M+H]+	176.06658	16.33535879	15.58535879	17.08535879	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04E01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04E01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
uridine 5'-diphospho-N-acetylgalactosamine	uridine 5'-diphospho-N-acetylgalactosamine	LFTYTUAZOPRMMI-FTFHWYEPSA-N	[M+H]+	608.08885	16.37470903	15.62470903	17.12470903	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03E06 2. MZRT: m/z-rt manually verified 3. PEAK: nice, coeluting URIDINE 5'-DIPHOSPHO-N-ACETYLGALACTOSAMINE w/ URIDINE 5'-DIPHOSPHO-N-ACETYLGLUCOSAMINE 4. SPECTRUM: couple of missing peaks in metatlas and mona refs; STANDARD ANNOTATION: 1. SOURCE: IROA03E06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice, coeluting URIDINE 5'-DIPHOSPHO-N-ACETYLGALACTOSAMINE w/ URIDINE 5'-DIPHOSPHO-N-ACETYLGLUCOSAMINE 4. SPECTRUM: perfect msms				HF_Aug2019	
NADH	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N	[M+H]+	666.1320479	16.38217955	15.88217955	16.88217955	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_POS_MS2_RefStd-18_NADH-100ugml_1_Rg70to1050-CE102040norm-100ugml-S1_Run229.h5	HF_Aug2019	
alpha-galactose 1-phosphoric acid	alpha-galactose 1-phosphoric acid	HXXFSFRBOHSIMQ-FPRJBGLDSA-N	[M+Na]+	283.01894	16.46692819	15.71692819	17.21692819	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03B07 2. MZRT: m/z-rt manually verified 3. PEAK: broad, split at top 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03B07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: broad, split at top 4. SPECTRUM: none				HF_Aug2019	
xanthosine 5'-monophosphoric acid	xanthosine 5'-monophosphoric acid	DCTLYFZHFGENCW-UUOKFMHZSA-N	[M+H]+	365.04929	16.47354309	15.72354309	17.22354309	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03D07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect match to mona; STANDARD ANNOTATION: 1. SOURCE: IROA03D07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect match to mona				HF_Aug2019	
fumaric acid	fumaric acid	VZCYOOQTPOCHFL-OWOJBTEDSA-N	[M-H+2Na]+	160.98212	16.49907356	15.74907356	17.24907356	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05G04 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05G04 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: perfect msms				HF_Aug2019	
adenosine 5'-diphosphoribose	adenosine 5'-diphosphoribose	SRNWOUGRCWSEMX-KEOHHSTQSA-N	[M+H]+	560.07895	16.54954791	15.79954791	17.29954791	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04E06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity, but in both polarities 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04E06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: low intensity, but in both polarities 4. SPECTRUM: none				HF_Aug2019	
nicotinamide hypoxanthine dinucleotide	nicotinamide hypoxanthine dinucleotide	DGVSIBCCYUVRNA-NNYOXOHSSA-O	[M-e]+	665.09987	16.58367687	15.83367687	17.33367687	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02H06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
nicotinamide hypoxanthine dinucleotide	nicotinamide hypoxanthine dinucleotide	DGVSIBCCYUVRNA-NNYOXOHSSA-O	[M+H]+	666.10769	16.58367687	15.83367687	17.33367687	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02H06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
uridine 5'-diphosphogalactose	uridine 5'-diphosphogalactose	HSCJRCZFDFQWRP-WBRQRZOHSA-N	[M+Na]+	589.04424	16.60288039	15.85288039	17.35288039	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03C12 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03C12 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
adenosine-5'-diphosphoglucose	adenosine-5'-diphosphoglucose	WFPZSXYXPSUOPY-ROYWQJLOSA-N	[M+H]+	590.08951	16.6196784	15.8696784	17.3696784	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03C06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match to metatlas, missing frag in mona ref; STANDARD ANNOTATION: 1. SOURCE: IROA03C06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: double peak 4. SPECTRUM: perfect msms				HF_Aug2019	
Acetyl CoA	Acetyl CoA	ZSLZBFCDCINBPY-ZSJPKINUSA-N	[M+H]+	810.1330496	16.64903653	16.14903653	17.14903653	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250502_JGI_RH_509790_LCB70-Lac13C_final-Set1_EXP120B_HILICZ_USHXG01827/20250502_JGI_RH_509790_LCB70-Lac13C_final-Set1_EXP120B_HILICZ_USHXG01827_POS_MS2_RefStd-6_acetylCoA_2_Rg70to1050-CE205060norm-10ugml-S1_Run244.h5	HF_Aug2019	
Acetyl CoA	Acetyl CoA	ZSLZBFCDCINBPY-ZSJPKINUSA-N	[M+Na]+	832.1149916	16.65749759	16.15749759	17.15749759	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250502_JGI_RH_509790_LCB70-Lac13C_final-Set1_EXP120B_HILICZ_USHXG01827/20250502_JGI_RH_509790_LCB70-Lac13C_final-Set1_EXP120B_HILICZ_USHXG01827_POS_MS2_RefStd-6_acetylCoA_1_Rg70to1050-CE102040norm-10ugml-S1_Run243.h5	HF_Aug2019	
stachyose	stachyose	UQZIYBXSHAGNOE-XNSRJBNMSA-N	[M+Na]+	689.21108	16.69212893	15.94212893	17.44212893	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04G01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: nice 4. SPECTRUM: perfect match to nist; STANDARD ANNOTATION: 1. SOURCE: IROA04G01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
Dimethyl-L-Lysine	Dimethyl-L-Lysine	XXEWFEBMSGLYBY-ZETCQYMHSA-N	[M+H]+	175.14410381599998	16.699777561095846	16.199777561095846	17.199777561095843	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20250610_JGI_MB-KW_510659_MtrophMeth-13C_final_EXP120B_HILICZ_USHXG01827/20250610_JGI_MB-KW_510659_MtrophMeth-13C_final_EXP120B_HILICZ_USHXG01827_POS_MS2_RefStd-S3_Dimethyl-L-Lysine_B_Rg70to1050-CE205060norm-super-S1_Run396.h5	HF_Aug2019	
glucose 6-phosphoric acid	glucose 6-phosphoric acid	NBSCHQHZLSJFNQ-GASJEMHNSA-N	[M+Na]+	283.01894	16.73166197	15.98166197	17.48166197	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01H12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: ok but broad 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01H12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: ok but broad 4. SPECTRUM: none				HF_Aug2019	
Trimethyl-L-Lysine	Trimethyl-L-Lysine	MXNRLFUSFKVQSK-QMMMGPOBSA-N	[M+H]+	189.15975388	16.763753711075285	16.263753711075285	17.26375371107528	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20250610_JGI_MB-KW_510659_MtrophMeth-13C_final_EXP120B_HILICZ_USHXG01827/20250610_JGI_MB-KW_510659_MtrophMeth-13C_final_EXP120B_HILICZ_USHXG01827_POS_MS2_RefStd-S1_Trimethyl-L-Lysine_B_Rg70to1050-CE205060norm-super-S1_Run389.h5	HF_Aug2019	
L-Canavanine	L-Canavanine	FSBIGDSBMBYOPN-VKHMYHEASA-N	[M+H]+	177.09822	16.78391758	16.03391758	17.53391758	20	positive	none				HF_Aug2019	
Trimethyl-L-Lysine (13C3)	Trimethyl-L-Lysine (13C3)	MXNRLFUSFKVQSK-IBAJKTFGSA-N	[M+H]+	192.1698184	16.78656955679261	16.28656955679261	17.286569556792614	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20250610_JGI_MB-KW_510659_MtrophMeth-13C_final_EXP120B_HILICZ_USHXG01827/20250610_JGI_MB-KW_510659_MtrophMeth-13C_final_EXP120B_HILICZ_USHXG01827_POS_MS2_RefStd-S2_13C3-Trimethyl-L-Lysine_B_Rg70to1050-CE205060norm-super-S1_Run503.h5	HF_Aug2019	
N-trimethyllysine	N-trimethyllysine	MXNRLFUSFKVQSK-QMMMGPOBSA-O	[M]+	189.15975	16.81304848	16.06304848	17.56304848	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03B04 2. MZRT: m/z-rt manually verified 3. PEAK: tailing at low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03B04 2. MZRT: m/z-rt manually verified 3. PEAK: tailing at low intensity 4. SPECTRUM: none				HF_Aug2019	
cystathionine	cystathionine	ILRYLPWNYFXEMH-WHFBIAKZSA-N	[M+Na]+	245.05665	16.85006274	16.10006274	17.60006274	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02E06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02E06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
cytidine 5'-diphosphocholine	cytidine 5'-diphosphocholine	RZZPDXZPRHQOCG-OJAKKHQRSA-O	[M]+	489.11461	16.8626608	16.1126608	17.6126608	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02E01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02E01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
cytidine 5'-diphosphocholine	cytidine 5'-diphosphocholine	RZZPDXZPRHQOCG-OJAKKHQRSA-O	[M-H+Na]+	511.09655	16.8626608	16.1126608	17.6126608	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02E01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02E01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
cystathionine	cystathionine	ILRYLPWNYFXEMH-WHFBIAKZSA-N	[M+H]+	223.0747	16.86686015	16.11686015	17.61686015	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02E06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02E06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
ethanolamine phosphoric acid	ethanolamine phosphoric acid	SUHOOTKUPISOBE-UHFFFAOYSA-N	[M+H]+	142.02637	16.89684557	16.14684557	17.64684557	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03C02 2. MZRT: m/z-rt manually verified 3. PEAK: nice but broad, tailing 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03C02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice but broad, tailing 4. SPECTRUM: none				HF_Aug2019	
mannose 6-phosphoric acid	mannose 6-phosphoric acid	NBSCHQHZLSJFNQ-QTVWNMPRSA-N	[M+H-H2O]+	243.02643	16.9053674	16.1553674	17.6553674	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03B11 2. MZRT: m/z-rt manually verified 3. PEAK: broad, fronting 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03B11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: broad, fronting 4. SPECTRUM: none				HF_Aug2019	
cystine	cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N	[M+H]+	241.03113	16.90914475	16.15914475	17.65914475	20	positive	STANDARD ANNOTATION: 1. SOURCE: NMLC0404 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: NMLC0404 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: perfect				HF_Aug2019	
anserine	anserine	MYYIAHXIVFADCU-QMMMGPOBSA-N	[M+H]+	241.12952	16.91492936	16.16492936	17.66492936	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04E09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04E09 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
2,6-diaminoheptanedioic acid	2,6-diaminoheptanedioic acid	GMKMEZVLHJARHF-WHFBIAKZSA-N	[M+H]+	191.10263	16.92826056	16.17826056	17.67826056	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice w small split in tail 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
carnosine	carnosine	CQOVPNPJLQNMDC-ZETCQYMHSA-N	[M+H]+	227.11387	16.93119875	16.18119875	17.68119875	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01E10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01E10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
arginine	arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N	[M+H]+	175.11895	16.9340498	16.1840498	17.6840498	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02E12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice w split on tail 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
Methyl-L-Lysine	Methyl-L-Lysine	PQNASZJZHFPQLE-LURJTMIESA-N	[M+H]+	161.12845375199998	16.953389254142284	16.453389254142284	17.45338925414228	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20250610_JGI_MB-KW_510659_MtrophMeth-13C_final_EXP120B_HILICZ_USHXG01827/20250610_JGI_MB-KW_510659_MtrophMeth-13C_final_EXP120B_HILICZ_USHXG01827_POS_MS2_RefStd-S4_Methyl-L-Lysine_B_Rg70to1050-CE205060norm-super-S1_Run401.h5	HF_Aug2019	
(2-aminoethyl)phosphonic acid	(2-aminoethyl)phosphonic acid	QQVDJLLNRSOCEL-UHFFFAOYSA-N	[M+H]+	126.03146	16.96182782	16.21182782	17.71182782	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02B08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird shape 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird shape 4. SPECTRUM: none				HF_Aug2019	
tartaric acid	tartaric acid	FEWJPZIEWOKRBE-LWMBPPNESA-N	[M-H+2Na]+	194.9876	16.97866032	16.22866032	17.72866032	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02A06 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02A06 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
guanosine 5'-diphosphoglucose	guanosine 5'-diphosphoglucose	MVMSCBBUIHUTGJ-IKVBDKFJSA-N	[M+H]+	606.08443	16.98523043	16.23523043	17.73523043	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03B06 2. MZRT: m/z-rt manually verified 3. PEAK: narrow, few data points 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03B06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: narrow, few data points 4. SPECTRUM: none				HF_Aug2019	
S-(5'-adenosyl)-methionine	S-(5'-adenosyl)-methionine	MEFKEPWMEQBLKI-AIRLBKTGSA-O	[M]+	399.14452	16.9952712	16.2452712	17.7452712	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02H07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: narrow, low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: narrow, low intensity 4. SPECTRUM: none				HF_Aug2019	
uridine 5'-diphosphoric acid	uridine 5'-diphosphoric acid	XCCTYIAWTASOJW-XVFCMESISA-N	[M+H]+	405.00947	17.00290682	16.25290682	17.75290682	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04G12 2. MZRT: m/z-rt manually verified 3. PEAK: nice but split tail due to gradient 4. SPECTRUM: binning issues for matching ions but also many mismatched ions; STANDARD ANNOTATION: 1. SOURCE: IROA04G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but split tail due to gradient 4. SPECTRUM: binning issues for matching ions but also many mismatched ions				HF_Aug2019	
lysine	lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N	[M+H]+	147.1128	17.01131041	16.26131041	17.76131041	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01G01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
2'-deoxyadenosine 5'-diphosphoric acid	2'-deoxyadenosine 5'-diphosphoric acid	DAEAPNUQQAICNR-RRKCRQDMSA-N	[M+H]+	412.04178	17.02047086	16.27047086	17.77047086	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02H04 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H04 2. MZRT: m/z-rt manually verified 3. PEAK: nice but tail split 4. SPECTRUM: none				HF_Aug2019	
guanosine 5'-diphospho-mannose	guanosine 5'-diphospho-mannose	MVMSCBBUIHUTGJ-GDJBGNAASA-N	[M+H]+	606.08443	17.02469083	16.27469083	17.77469083	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03H07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect matches for metatlas and nist, missing frag in mona ref; STANDARD ANNOTATION: 1. SOURCE: IROA03H07 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
adenosine 5'-diphosphoric acid	adenosine 5'-diphosphoric acid	XTWYTFMLZFPYCI-KQYNXXCUSA-N	[M+H]+	428.03669	17.0371582	16.2871582	17.7871582	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02C02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02C02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
ornithine	ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N	[M+H]+	133.09715	17.03817244	16.28817244	17.78817244	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03E12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03E12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
CoenzymeA	CoenzymeA	RGJOEKWQDUBAIZ-IBOSZNHHSA-N	[M+H]+	768.122485	17.03822098	16.53822098	17.53822098	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_POS_MS2_RefStd-12_CoenzymeA-100ugml_1_Rg70to1050-CE205060norm-100ugml-S1_Run198.h5	HF_Aug2019	
ETHYLENEDIAMINE TETRACETIC ACID	ETHYLENEDIAMINE TETRACETIC ACID	KCXVZYZYPLLWCC-UHFFFAOYSA-N	[M+H]+	293.0979415	17.04907399	16.54907399	17.54907399	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_15_MS-P2-C6_1_Rg70to1050-CE102040norm--S1_Run85.h5	HF_Aug2019	
